ID,Gender,Age,Region_Code,Occupation,Channel_Code,Vintage,Credit_Product,Avg_Account_Balance,Is_Active
56467,0,35,8,1,0,21,0,375428,0
26832,1,31,4,3,0,13,0,893844,0
73271,1,78,4,1,2,127,0,882194,1
15854,1,30,4,1,0,20,0,3802685,1
76226,0,75,30,1,2,117,0,562079,1
57232,0,29,6,1,0,25,1,312897,0
55688,1,27,7,2,0,26,0,628704,0
45254,0,50,22,1,1,63,1,945304,0
7750,1,27,23,1,0,14,0,288493,0
78131,1,51,34,3,1,21,0,799442,1
81576,1,47,12,3,1,27,0,654239,0
28371,1,63,4,1,0,19,0,1325592,1
28993,1,46,34,3,2,61,1,1067777,0
82987,0,29,30,2,0,27,0,1735953,1
85487,0,29,15,3,0,15,0,663984,0
66047,0,47,22,1,0,27,0,1831976,0
35320,0,33,20,2,0,13,0,502004,0
49705,1,42,34,2,0,26,0,1781219,1
48180,0,45,22,3,0,31,0,822840,0
19067,0,55,19,3,2,93,1,1159233,1
84978,0,27,11,2,0,20,0,459026,0
59344,0,85,4,1,1,19,0,1792700,0
89282,1,29,0,1,0,27,1,638717,1
8716,1,25,4,2,0,21,0,1113657,0
42063,0,30,24,2,0,21,0,1023589,0
44408,0,34,19,2,0,32,0,293762,0
36250,0,28,19,1,0,21,0,407112,0
18053,1,43,34,3,2,27,1,1430577,0
63910,1,45,1,3,2,31,0,674308,0
24773,0,27,19,2,0,27,1,1078235,0
55674,1,62,7,1,1,74,0,1294496,1
39583,0,49,4,3,2,44,0,1021230,1
27293,0,26,6,3,0,27,0,1058708,1
13036,1,43,34,1,1,61,0,1082916,0
98526,0,35,24,3,0,20,0,1523039,0
39720,1,35,25,2,0,26,0,1097476,0
2788,1,62,22,1,1,39,0,815382,1
103027,1,69,18,1,2,44,1,933227,1
50656,1,66,26,1,1,62,0,797822,1
105241,0,64,4,1,2,50,1,702316,0
61597,0,50,31,3,2,103,1,1002638,1
97815,1,47,18,3,1,33,0,927807,1
46370,0,36,33,2,0,25,1,614402,0
37300,1,28,32,2,0,20,1,585913,0
74841,0,52,4,3,2,85,0,758547,1
76369,1,31,0,2,0,32,1,507522,0
51113,0,78,33,1,2,111,0,893444,0
59345,0,27,23,1,0,25,0,1717967,0
33310,0,32,11,1,0,27,0,869948,0
71910,0,38,18,3,3,13,1,1862111,0
1438,0,49,25,3,2,74,1,731010,0
23168,0,49,33,3,2,105,0,1693616,0
41576,0,31,1,2,0,27,0,255145,0
13927,1,74,22,1,2,68,0,471566,0
48782,0,36,33,3,1,14,1,985870,0
97877,0,32,24,1,0,33,0,877095,0
12037,1,27,30,3,1,21,0,748605,0
10175,1,45,33,3,1,43,0,850697,0
89276,1,60,4,3,2,91,0,2256239,0
66806,0,61,33,1,1,93,0,1446054,0
17796,1,28,10,2,0,27,1,240371,0
83350,0,52,21,3,0,19,0,471005,0
102804,1,25,33,2,0,13,0,1872355,1
19683,0,52,30,1,1,19,0,630360,1
32667,0,50,14,3,1,44,0,354513,1
64177,0,51,34,3,2,43,0,1827801,0
20178,1,28,31,2,2,26,0,829043,0
18754,1,59,15,1,1,85,0,952059,0
33748,0,27,9,3,0,13,0,838397,0
38824,0,45,33,3,1,62,0,503036,1
8506,1,30,14,2,0,31,0,749825,0
59340,1,47,33,3,1,85,0,310254,0
51430,1,77,34,1,0,81,1,1927731,0
50097,1,27,4,3,0,26,0,601257,0
11256,1,58,29,3,2,20,0,437630,1
74530,0,25,19,1,3,13,0,563672,1
63642,0,32,14,2,0,27,0,573934,0
32025,0,43,33,3,2,14,0,396584,0
89768,0,66,4,1,2,68,0,2021991,0
27089,1,46,34,3,2,105,0,1173055,1
22682,1,28,4,3,0,19,0,994850,1
97535,0,33,8,2,0,19,0,242124,0
94855,0,33,2,2,0,20,0,433465,0
98892,1,59,1,3,1,104,0,1099132,1
100697,1,51,4,1,2,38,0,732194,1
46112,0,29,30,2,0,21,0,832959,0
65168,0,51,20,1,1,19,1,211846,0
67545,0,47,34,1,3,13,1,1213203,0
74542,1,25,16,2,0,13,1,1264342,0
3786,1,45,15,3,1,92,0,5575494,1
16916,1,51,10,3,2,69,0,607255,1
89900,0,34,33,2,0,31,0,469937,0
23231,1,24,32,2,0,13,0,1198696,0
81870,1,67,30,1,0,50,0,422999,0
10883,1,30,17,2,0,26,1,710175,0
15142,0,47,33,1,1,56,0,4694082,0
89212,0,69,34,1,1,67,0,1041816,0
103592,1,36,4,1,1,87,1,2040770,0
67968,0,67,1,1,2,20,0,518069,0
95436,1,27,6,2,0,26,0,254602,0
57219,1,57,4,1,2,105,1,1010016,0
68443,0,28,4,2,0,31,0,1548315,0
11457,1,56,18,3,2,93,0,835816,0
105014,1,60,4,3,2,123,1,1054418,1
30852,1,76,33,1,2,85,1,1358309,1
40752,0,30,7,2,1,25,1,1452773,0
3815,1,33,1,1,0,31,1,488992,0
102654,1,66,30,1,1,91,0,1350494,0
49238,1,35,1,2,1,20,0,512666,0
21448,0,27,4,2,0,25,0,661332,0
4028,0,48,33,3,2,97,0,378401,1
45201,1,33,25,2,0,26,0,1540376,0
64211,0,30,22,2,0,19,0,472714,0
48603,1,83,33,1,0,21,1,987561,0
65983,0,85,29,1,2,87,0,1164173,1
82395,0,33,31,2,0,31,1,611483,0
91946,1,70,9,1,2,116,1,865542,1
19404,1,51,4,3,1,75,1,3425013,1
27775,1,27,18,2,0,13,0,1997978,1
22137,1,36,22,2,0,15,0,678180,1
70115,0,43,18,3,2,45,0,962250,1
68296,1,43,32,3,1,37,0,959117,0
44075,0,81,31,1,2,109,0,736893,1
84023,1,40,11,3,0,20,0,672484,0
97987,1,31,4,2,0,25,0,846149,0
19900,0,26,25,2,0,21,1,620614,0
79472,0,28,4,2,0,25,0,1101027,0
89737,1,84,29,1,1,55,0,516057,0
24690,0,46,18,3,2,20,1,1309635,0
68177,1,65,33,1,1,25,1,1621873,0
45451,0,27,28,1,0,21,1,1040143,0
39354,1,59,18,1,2,50,0,977478,0
74331,1,38,27,3,1,32,1,902264,1
100191,1,36,19,3,1,26,0,694404,1
47043,0,27,34,2,0,20,1,1543500,0
29415,1,44,34,3,2,91,0,647439,1
60140,0,45,11,3,1,26,1,1484876,1
38771,1,48,30,3,1,81,0,423809,1
9536,0,78,27,1,1,13,1,417703,1
61316,0,38,18,2,2,62,1,1108592,1
94236,1,49,27,3,2,61,1,554078,0
76511,1,51,1,3,2,79,0,332886,1
20586,0,50,18,3,2,69,0,1461460,1
720,1,53,21,3,1,91,0,471682,0
48551,0,34,20,1,0,14,1,546949,0
89344,0,33,33,2,2,31,0,2622741,1
76246,1,52,31,3,3,13,1,1122886,0
100156,0,28,18,3,0,14,0,1061609,1
12389,0,40,30,3,1,73,0,894859,1
67924,1,64,33,1,2,97,1,4368956,1
27050,0,28,7,1,1,27,1,1304891,0
60913,0,30,4,1,0,32,1,1833996,0
11063,0,47,18,3,2,39,0,1862939,1
96878,1,31,0,2,0,26,0,914092,0
18682,0,56,4,3,2,51,0,1461442,0
51589,1,30,33,2,0,32,1,1069370,0
73977,1,62,4,1,2,55,1,554487,0
28113,1,54,18,3,2,123,1,1903042,1
22260,0,28,7,1,0,19,0,974897,0
24379,1,46,22,3,3,14,1,636536,1
58479,1,52,33,3,2,80,0,1022538,0
96673,1,77,4,1,2,49,0,1979048,1
34282,1,50,7,3,2,103,1,1308558,1
94718,1,35,20,2,0,31,0,816227,0
12836,1,48,18,2,1,68,0,1301580,1
9308,1,70,7,1,2,69,1,963718,0
79067,0,54,34,3,2,121,0,3352727,0
10679,1,27,31,2,0,25,0,1850105,0
27798,1,62,34,1,1,39,0,393291,0
46133,1,40,4,3,1,61,0,1724828,0
104223,0,50,33,3,2,87,0,941450,1
36608,1,57,23,3,2,62,0,1087410,0
23426,1,37,18,2,0,13,0,778910,0
9956,0,34,18,2,0,27,0,1839790,0
57201,1,65,19,1,2,51,1,1029187,0
23724,1,58,33,3,0,93,0,2584684,0
21263,0,65,3,1,2,80,1,2233232,1
5590,0,44,4,3,1,73,1,381943,1
47072,1,31,18,2,0,32,0,1065036,1
45379,0,26,4,2,0,19,1,1229232,1
12412,1,43,32,3,1,61,1,346299,1
37602,0,29,33,2,0,26,0,1754661,1
36369,0,53,20,3,1,19,0,157049,0
93908,0,36,33,3,1,26,0,2013340,1
90959,0,34,34,3,2,39,1,534231,1
53713,0,27,19,2,0,21,0,1011921,0
101857,1,59,33,3,1,57,1,3944809,0
26905,0,32,4,2,0,13,0,1094415,0
84644,1,42,27,3,1,81,1,450162,0
80157,1,40,33,3,1,27,1,868942,1
38733,1,39,27,3,0,33,0,1371846,0
68513,1,47,22,3,2,55,0,595267,1
12001,1,48,33,3,3,9,0,693879,1
64604,1,47,33,3,0,15,0,778598,1
6971,0,38,20,3,1,55,0,314196,0
36790,0,37,30,2,0,32,0,1575184,1
62119,0,46,33,3,1,67,1,499263,0
40837,0,44,18,1,0,44,1,856375,0
78571,1,45,34,3,1,27,0,1100609,1
51976,1,78,4,1,1,86,0,2731757,0
53604,1,55,18,3,0,37,1,1414566,0
17250,1,33,30,2,0,25,0,688895,0
47549,1,25,30,2,0,13,0,1171613,0
61412,1,58,27,1,2,85,0,755138,0
89453,1,76,34,1,2,109,1,1880596,1
39451,0,85,18,1,2,93,0,504710,0
37739,1,29,4,1,0,33,0,5220864,0
12872,0,73,33,1,2,87,0,1758764,1
56483,0,40,1,3,2,63,0,1006679,0
99218,1,38,12,3,2,14,0,1125449,0
84730,1,54,19,3,1,19,1,620579,0
48060,0,29,19,3,0,20,0,538939,1
1565,1,25,18,1,1,21,1,1563231,0
31438,1,33,6,1,0,19,0,505181,0
46163,1,30,33,2,0,26,0,2222792,1
90671,1,44,31,3,1,13,1,880672,0
86172,1,29,4,2,0,14,0,1396944,0
43850,0,62,20,1,1,81,0,1039439,1
44300,1,27,2,2,0,26,0,618140,0
56751,1,47,29,3,2,68,0,435646,0
4626,1,31,2,2,0,31,0,1422451,0
99435,0,36,34,3,0,21,0,903519,1
85432,0,61,34,1,2,56,0,629230,0
61875,1,39,11,1,0,31,0,830120,0
53624,0,85,4,1,1,91,0,1242982,0
86002,0,29,20,2,0,15,0,733360,0
32169,0,28,14,2,0,13,0,444528,0
102457,1,48,26,2,1,55,1,520347,0
98134,0,30,33,3,0,15,0,501381,1
91135,0,29,33,2,0,20,0,942527,0
61612,1,26,18,3,0,15,1,3148561,0
79495,0,59,4,3,3,14,0,1760161,1
64053,1,41,33,1,3,15,0,945286,1
3816,0,30,24,2,0,26,0,1395715,0
54824,0,83,19,1,1,15,0,330190,0
66087,1,29,10,3,0,32,0,632033,0
90562,0,38,32,2,0,20,1,971452,0
38345,0,51,4,3,0,25,0,1033895,0
63772,0,29,12,2,0,32,0,934864,0
81355,0,34,4,2,0,21,0,637133,1
70253,0,52,33,3,2,115,1,1261459,0
61205,0,34,13,2,0,27,0,996346,1
48168,1,37,33,3,1,61,0,1188078,1
48445,0,28,9,1,0,37,0,483430,0
54033,1,73,28,1,2,74,0,924362,1
30846,0,28,27,2,0,25,1,1161574,0
67066,1,55,33,3,0,26,1,1361691,0
93708,1,56,4,1,2,86,0,681241,1
55452,0,27,27,1,0,26,0,1112597,0
46447,1,47,20,2,1,14,1,1055869,1
22572,1,41,30,3,1,51,1,604808,0
11497,1,48,18,3,2,81,0,891041,1
28964,0,36,26,1,0,27,0,544297,0
95212,0,52,7,3,0,74,0,1380354,1
15389,1,52,4,3,2,79,1,1331262,0
19876,1,42,18,1,1,51,1,1745521,1
27649,1,35,18,3,0,32,0,714759,0
21011,1,61,30,3,1,93,1,899549,0
63891,1,40,1,3,0,33,0,504701,0
75670,1,59,4,3,1,80,0,1191309,1
68093,1,41,30,1,2,104,1,497590,0
37571,0,30,19,2,0,32,0,655004,0
31943,0,28,13,2,0,21,0,851124,0
21987,0,26,11,1,0,19,0,792509,1
56107,0,44,4,3,1,13,0,1571873,1
70107,1,29,19,3,0,25,0,700082,0
90184,1,61,18,3,2,97,0,1521864,0
18826,1,50,33,3,2,121,0,1873734,0
78363,0,29,4,1,0,32,1,1633826,0
77242,0,65,18,1,0,63,0,2602555,0
2416,1,51,33,3,2,110,0,546050,0
77343,0,55,18,1,1,51,1,3065257,0
82892,0,53,27,3,2,75,0,923312,1
39714,0,57,33,3,2,21,0,1791329,1
53223,0,25,4,2,0,13,1,1108450,0
15237,1,48,7,3,2,56,1,476977,1
8676,1,27,30,2,0,25,1,678669,0
90131,1,51,30,3,1,51,0,300081,1
99079,0,29,1,2,0,14,0,237683,0
12271,0,32,8,3,0,27,0,756482,0
97409,0,56,4,3,2,127,0,1406573,0
32526,1,76,1,1,2,56,0,731072,0
49528,1,54,30,3,1,15,1,995509,0
48942,0,75,28,1,2,56,1,797564,0
4123,1,46,18,3,1,32,0,865053,1
62234,0,27,11,2,0,13,0,848971,0
4214,0,53,16,3,1,51,0,563530,0
703,0,54,30,3,2,117,1,2311045,1
22027,1,53,33,3,2,81,1,804159,1
4135,1,54,18,3,2,91,0,1452951,1
102239,0,54,18,1,1,63,0,997093,1
3414,0,30,21,1,0,32,0,1037722,0
21635,0,50,33,3,1,92,0,507380,1
6,1,48,33,0,1,74,1,1318205,0
103120,1,25,33,2,0,14,0,763379,1
24844,1,40,34,3,1,75,0,555707,1
41732,0,45,1,3,2,85,0,703144,0
82964,0,40,22,3,0,33,0,1388622,0
101437,1,33,14,2,0,27,0,1611042,0
36141,1,45,33,3,1,25,0,924540,1
91840,0,28,11,2,0,21,0,541903,0
22417,1,29,19,2,0,32,0,1247068,0
25145,1,44,4,3,1,15,0,533839,1
92936,0,45,33,3,1,63,0,1971456,1
6365,1,61,31,3,2,93,1,1770948,1
34578,1,31,11,2,0,19,0,542294,0
41998,0,81,18,1,2,99,1,936974,1
57329,1,54,1,3,2,103,0,651230,0
53090,0,46,33,1,2,51,1,274306,0
50727,1,26,13,2,0,13,0,1133415,0
96679,0,30,34,1,0,21,0,3423118,1
50188,1,54,34,3,2,68,0,1138488,0
99125,0,27,19,1,0,13,0,937561,0
26061,0,32,30,3,3,14,0,812071,1
67833,1,50,33,3,2,105,1,458599,1
25081,1,30,33,2,0,21,0,639687,1
101112,1,51,26,1,2,115,0,636332,0
53117,1,29,18,2,0,33,1,412354,0
89219,0,29,19,2,0,21,1,888077,0
29386,1,29,19,2,0,26,0,773036,0
4684,1,74,33,1,0,81,1,1438738,0
66395,1,45,33,1,2,99,0,819716,0
71521,0,36,11,2,0,32,0,1207000,0
760,1,38,30,2,0,31,0,1969481,0
4676,0,77,34,1,0,14,1,1647327,1
101534,1,43,20,1,2,79,0,711341,1
11236,1,45,4,3,1,49,1,1856504,0
24615,1,52,33,1,1,61,0,1010141,1
93010,1,41,4,1,1,27,1,1108975,0
84426,1,62,18,1,2,128,0,2294669,1
91541,0,33,15,2,0,19,0,653286,1
39503,1,44,27,1,2,43,0,302368,0
36836,1,58,20,3,1,73,0,781046,1
105288,0,37,21,2,2,13,1,622555,1
99147,1,43,28,3,2,61,0,1124906,1
68549,1,68,33,1,2,115,1,2447606,1
10372,1,42,34,3,1,74,0,1087909,0
88790,0,57,33,3,1,43,0,472527,0
29158,1,72,4,1,2,80,0,1467289,0
89503,1,31,13,1,0,27,0,1101695,0
33525,0,30,22,2,0,26,1,962552,0
19852,0,47,23,3,1,80,0,2009735,0
22966,1,59,34,3,1,39,1,486972,1
46768,1,57,33,3,0,62,0,718675,1
24531,1,72,4,1,1,93,0,1047699,0
16485,1,50,18,3,3,8,1,560593,0
72732,1,33,33,2,0,14,1,1271044,0
12046,1,83,0,1,1,69,0,1262304,0
6823,1,30,33,2,0,14,0,1417983,1
95192,0,53,33,3,0,62,0,652859,0
71754,1,48,33,2,1,74,1,1842415,1
71378,0,27,33,2,0,31,1,1076455,0
94639,0,80,14,1,0,26,1,776080,0
18461,1,45,8,3,2,51,0,424877,1
22450,0,52,24,1,2,80,0,420631,1
68768,0,28,15,1,0,20,0,985603,0
100505,0,25,4,2,0,19,1,1323563,0
32029,0,27,6,2,0,31,0,1334911,0
42486,0,65,11,1,2,79,0,1672488,1
68661,1,57,33,3,2,98,1,1665795,0
73937,1,82,27,1,1,26,0,1201606,1
70385,1,48,18,3,2,81,1,1739763,0
10956,1,48,33,3,0,38,0,1230202,0
35701,0,55,27,3,1,56,1,840160,0
71807,1,44,18,3,1,61,0,773223,0
31394,1,48,26,3,1,98,0,1035790,0
69634,1,26,20,1,0,20,0,407628,1
91641,1,31,25,1,0,19,1,624949,1
86384,1,64,33,1,2,43,1,7045658,1
46919,1,26,4,1,0,13,0,609543,1
74265,1,51,32,3,0,32,0,735415,0
83154,0,47,33,3,2,73,0,811092,1
14404,0,55,18,3,2,67,0,1429998,1
89928,1,53,33,1,2,105,1,814536,1
29966,0,52,18,3,2,111,1,1165072,1
42052,0,42,33,1,0,15,1,1579456,1
95656,1,37,18,3,3,14,0,1181893,0
33531,0,42,12,3,1,50,0,902575,0
48334,0,38,1,3,0,25,0,355234,0
61861,1,43,34,3,3,9,1,865169,0
47851,0,27,20,1,0,13,0,707612,0
22480,1,46,34,3,0,57,0,1579331,0
56872,1,58,4,1,2,98,0,2056353,1
75975,0,27,4,2,0,33,0,2181265,0
11910,0,52,4,3,2,85,0,1187936,1
60835,1,47,33,1,2,115,1,1471259,0
103867,1,32,4,2,0,25,0,1538213,0
42192,1,27,27,2,0,21,0,654185,0
12963,0,25,32,2,0,20,1,655556,1
17626,1,55,13,3,2,111,1,498880,1
4622,1,35,19,1,0,32,0,599228,0
71797,0,76,34,1,2,43,0,3300600,0
85077,0,53,18,3,1,33,0,336633,1
1161,1,75,28,1,1,80,0,1144798,0
71856,0,32,3,1,2,26,1,529291,0
96584,1,52,34,1,2,99,0,860692,1
29041,1,29,4,1,0,26,1,448328,0
80720,0,39,24,3,3,13,1,939991,0
26903,0,25,30,2,0,20,0,236864,0
35874,1,40,24,1,0,31,0,593336,0
24524,1,45,18,3,2,51,0,800110,1
56740,1,77,29,1,2,93,1,443940,1
15062,1,30,33,2,0,32,1,761297,0
28987,1,26,21,2,0,27,0,195515,1
88253,0,28,15,2,0,33,1,567633,0
90733,1,44,18,3,1,92,0,1687502,0
86153,1,33,27,3,0,26,0,1889327,0
76819,0,71,34,1,1,73,0,1445644,1
95856,1,53,18,3,1,97,1,1146471,0
58875,1,67,32,1,1,91,0,1789594,0
22089,1,51,33,3,2,92,0,1941472,1
24556,0,27,20,3,0,13,1,870660,0
4223,1,33,14,2,0,19,0,159532,0
73541,1,65,18,1,2,121,1,1155789,1
93649,1,51,4,3,1,93,0,1542111,1
38194,0,51,18,3,2,105,0,830530,1
25129,0,30,13,2,0,14,0,648979,0
58573,1,25,28,1,0,14,1,458892,1
4209,1,33,33,2,0,20,0,2422811,1
83232,0,27,6,1,0,21,0,1074541,0
14740,1,41,34,1,2,80,1,1088203,1
30034,0,40,33,3,1,85,0,1443766,0
76809,1,26,11,1,0,25,1,1066976,0
68577,1,54,27,3,1,15,0,425055,1
77410,0,30,6,3,0,33,0,189979,1
77896,0,30,27,2,0,19,0,500536,1
101550,1,35,33,3,1,27,1,1041291,0
95038,0,29,31,2,2,26,1,732950,0
104622,0,25,1,2,0,14,1,952397,0
44818,1,31,22,2,0,15,0,1339005,0
44621,0,63,18,1,2,99,1,1306199,0
33798,0,56,31,1,1,92,0,1073660,1
90470,1,67,18,1,1,50,0,698356,0
94138,1,62,34,1,2,55,0,4476949,0
25111,0,47,4,3,1,87,1,929702,1
7866,1,44,4,3,2,56,0,787053,0
94366,1,58,4,3,1,21,0,1916712,1
3510,1,57,34,1,2,87,0,777005,1
17716,1,28,2,2,0,21,0,374512,0
47645,1,30,18,3,1,15,0,1846465,1
7462,1,24,0,3,0,14,1,458732,0
92291,0,59,34,3,2,98,1,962997,1
7883,1,52,27,3,2,80,1,857354,0
96296,1,76,31,1,2,93,0,2404610,1
35188,0,27,22,3,0,14,1,639936,0
44076,1,29,21,1,0,25,0,929418,0
64790,0,26,2,2,0,15,0,518531,0
37208,0,51,18,3,2,104,1,1820815,0
25630,0,30,11,2,0,32,0,1059046,0
94867,1,58,22,1,1,86,1,719093,0
82572,0,29,19,2,0,20,0,394919,0
19027,1,26,17,1,0,26,1,343833,0
10000,1,48,31,3,2,63,0,937570,1
72360,1,30,14,2,0,32,0,410672,0
90316,1,40,10,3,2,13,1,823347,1
88602,0,28,4,2,0,20,0,1862618,1
28933,1,46,18,1,2,44,0,773952,0
37541,1,69,33,1,2,39,1,629016,0
39039,1,24,30,2,0,14,0,922876,0
36035,1,68,33,1,2,43,0,509044,1
13196,1,46,18,3,1,74,1,3989549,1
105246,0,54,14,3,0,26,0,458714,1
68270,1,42,29,3,1,91,0,803394,1
53428,0,56,20,3,2,99,1,1226153,1
101740,1,76,32,1,2,115,0,884348,1
53914,1,62,34,1,0,15,1,1263942,1
7001,1,49,11,3,1,20,1,1037633,1
15296,1,27,7,1,0,15,0,1857616,0
35663,1,28,18,2,0,19,0,1142448,0
44551,0,29,25,1,0,33,0,720196,0
17982,1,44,18,3,2,33,1,626310,0
42000,0,24,30,3,0,13,0,991023,1
84921,1,37,20,1,0,33,1,572830,0
30309,1,83,22,1,2,73,0,7845830,1
21439,0,56,4,3,2,80,1,1870468,1
69626,0,50,10,3,2,49,1,411046,0
24793,0,35,23,2,1,20,1,389054,1
58040,1,32,3,2,1,26,1,982720,0
14457,1,34,9,1,1,62,1,963994,0
102394,1,38,7,1,2,63,0,899193,0
101229,1,69,18,1,1,92,0,3476802,1
8784,1,81,23,1,2,68,0,1046034,1
93186,0,44,1,3,1,21,0,310458,0
97072,1,27,20,2,0,13,1,1273260,0
87925,1,53,4,3,1,55,0,1501634,0
83415,1,71,4,1,2,39,0,1227959,1
72768,1,32,4,2,0,32,0,954818,1
37572,1,62,33,1,2,97,1,1720859,0
15369,1,72,33,1,0,45,1,1235266,0
104929,0,28,4,2,0,25,1,398639,0
13826,0,49,20,3,1,44,0,498800,1
68753,1,32,18,2,1,25,1,3303573,0
8781,1,40,33,3,1,62,1,1863001,0
91639,0,48,34,3,2,44,1,802673,0
16643,0,52,18,3,2,79,0,2126566,1
99468,1,51,34,3,2,110,0,1309252,1
99000,1,54,18,3,2,109,1,527912,0
19118,1,74,7,1,1,92,0,701017,0
101971,0,25,33,1,0,13,0,919450,1
56292,0,37,32,2,0,21,0,891370,0
2934,1,50,27,1,1,87,1,584222,1
55617,0,45,29,3,2,63,0,611109,1
9259,1,58,7,1,2,123,0,609881,1
77575,1,41,4,1,1,33,0,587257,1
29926,0,53,33,1,2,99,1,1319567,0
62081,1,28,4,2,0,25,0,3299132,0
24736,1,54,4,3,2,93,0,1008111,0
8090,1,52,33,3,1,75,0,816121,1
65604,0,37,11,2,0,33,1,1217306,0
57381,1,50,33,3,2,51,0,586429,0
26042,1,75,12,1,1,63,1,862881,1
37543,0,33,2,2,0,32,0,337763,0
95698,1,81,4,1,1,61,1,1142493,1
47412,1,44,0,3,1,13,0,863887,1
101342,1,24,4,3,0,14,0,1115810,1
15889,0,43,23,3,1,75,0,798694,1
91886,0,49,33,3,0,44,1,1871821,0
92914,0,43,34,3,1,55,0,1250013,0
6428,1,49,4,3,1,86,0,635486,1
92892,1,31,34,2,0,21,0,690470,1
84417,0,36,18,2,1,26,1,1036102,0
88783,1,41,26,1,1,21,1,804675,1
56034,0,38,19,3,0,26,1,2291029,0
57865,1,33,19,3,0,32,0,2088981,0
77965,0,47,33,3,2,69,0,2226504,1
30619,1,49,33,2,2,104,0,917385,1
31695,0,67,32,1,1,81,0,980646,0
71780,1,47,33,3,0,93,0,1159874,1
29911,0,55,4,3,2,81,1,1192146,1
45014,1,58,4,3,1,86,0,2439178,1
47753,0,41,1,3,0,32,0,935336,0
81007,0,43,33,3,1,39,1,868844,1
30297,1,27,20,2,0,26,0,612337,0
19491,0,51,18,0,2,97,1,2806294,1
82326,1,43,4,3,2,69,1,942990,0
8444,0,24,4,2,0,15,0,609587,1
88982,1,46,4,3,1,73,0,1303618,1
100931,0,26,0,1,0,33,1,1124639,0
94313,0,45,33,3,2,93,0,1119424,1
644,0,48,13,3,1,79,0,497599,0
76765,1,32,33,3,0,31,0,439223,0
13652,1,66,11,1,2,123,0,265878,0
87376,1,54,3,1,1,73,0,4242710,0
45390,1,28,13,2,0,21,0,995438,0
85042,0,58,18,3,2,99,0,1242012,1
43633,0,28,22,2,0,21,0,673801,0
50913,1,30,31,2,0,31,0,229602,0
97621,0,30,33,3,0,20,0,1351598,1
19137,1,44,18,0,2,79,0,794681,1
50077,1,70,18,1,1,33,1,2250489,0
86159,0,47,33,1,2,99,0,955788,0
29742,1,55,4,3,1,117,1,1746927,1
36882,0,27,28,2,0,26,0,1557286,0
88846,0,49,18,2,2,80,0,2816476,1
21397,0,51,4,3,2,85,0,1616222,0
81219,0,33,18,2,0,31,0,2325587,0
101855,1,47,7,3,1,62,0,1239218,0
97475,0,34,32,1,0,32,0,1047325,0
53193,1,53,23,3,1,109,1,720891,1
41708,1,44,34,3,1,51,0,816450,1
36108,0,47,30,3,2,91,1,1375067,1
13836,1,48,11,3,1,91,0,637400,0
69548,0,60,4,3,1,105,0,759472,0
93614,0,35,33,3,0,20,0,513138,0
28031,1,49,15,3,3,15,0,383038,0
13811,0,53,34,3,2,97,0,1471979,0
101164,1,56,26,3,2,21,0,517170,1
40161,0,28,18,1,0,31,0,1616053,1
80049,0,51,18,3,1,91,1,1073678,0
82148,0,84,33,1,2,55,0,546789,1
87483,1,51,31,3,2,93,0,561848,1
61273,1,63,27,1,2,81,0,813006,0
26570,1,34,24,2,0,33,1,470614,0
39645,1,43,29,3,3,15,0,1141291,0
8634,0,29,34,2,2,19,0,308260,0
45115,0,78,33,1,1,87,0,1795263,0
7530,0,44,18,2,1,85,0,672759,0
41513,1,50,18,0,2,111,1,1008111,1
30898,1,74,33,1,2,109,0,680316,0
11874,1,53,18,3,2,111,0,1584022,1
45791,1,66,15,1,2,49,0,1536585,0
22494,0,56,19,3,1,99,1,1443170,0
26275,0,54,3,3,2,104,1,994619,0
77149,1,29,2,2,0,19,0,646131,0
1030,0,55,34,1,2,74,0,2811768,1
98090,1,40,7,3,1,21,1,270177,1
52112,0,37,18,2,0,32,0,691877,1
90449,0,31,0,2,0,37,1,647848,0
98222,0,25,19,2,0,20,0,659454,0
68363,0,27,7,2,0,27,0,831473,0
91389,0,43,18,3,2,69,0,439579,1
44542,1,28,8,3,0,20,1,2002891,0
26533,0,28,12,1,0,15,0,933734,0
8589,0,45,6,3,1,32,1,878341,0
98823,0,25,30,3,0,15,0,480413,0
48374,0,28,29,2,0,32,0,425989,0
30287,1,52,34,3,2,79,0,1449053,1
1119,1,47,1,3,1,50,0,896986,1
2210,0,28,4,2,0,20,1,888727,1
13228,1,61,34,1,2,37,1,1446267,0
43003,0,29,4,2,0,19,0,729185,0
62622,0,65,7,1,0,31,0,361607,0
97539,1,56,34,3,1,97,0,869530,0
30471,1,73,34,1,1,93,1,1323118,0
91555,1,24,27,2,0,7,0,738984,1
54001,1,39,18,3,1,19,0,568140,1
60977,1,66,1,1,2,116,1,1058049,0
47103,0,50,1,1,2,15,1,755218,1
41478,0,38,22,3,3,14,0,345604,1
98676,1,46,34,3,1,98,1,1893555,1
100868,1,69,18,1,2,31,0,2257520,1
97193,0,47,4,3,2,92,1,955886,1
47465,1,29,4,2,0,25,0,1711674,0
27095,1,28,33,2,0,21,0,2202856,1
73711,0,31,4,2,0,26,0,984642,1
91393,1,30,4,2,0,31,0,3174763,0
101123,1,59,4,3,1,51,1,1300895,0
53455,0,35,4,2,0,19,0,612373,0
68548,1,39,30,2,0,21,1,1152318,1
76752,1,29,33,2,0,20,0,1387777,1
94443,1,50,18,3,2,44,0,1525727,0
